0.00569072355631,0.475750593471,0.00225026742895,0.384404591898,0.00466143451407,0.0262077826314,0.000392669002621,0.0359168212582,0.0247607910463,0.0139540512763,0.00889925108195,0.0171110228343
0.00688494144181,0.335712896271,0.00252472017683,0.449360110455,0.00586997315727,0.042806670365,0.00040660901985,0.0634350131064,0.0393362086904,0.0183687018551,0.011510776833,0.023783378629
0.00325689993948,0.477173597381,0.00130977446374,0.419581142139,0.0029089681918,0.0182596171104,0.000212805128327,0.0303173632207,0.0194181422489,0.00953587208757,0.00579205350972,0.0122337645794
0.00187041702221,0.495595670471,0.000703933408437,0.451351855851,0.00154635064397,0.0101639224313,0.000117524069803,0.0148469161261,0.0096316651683,0.00492165314648,0.00301876173768,0.00623132992429
0.0036478894561,0.443599084413,0.0014023657517,0.441975032681,0.00323473334485,0.0207730140679,0.000228668868838,0.0335182521658,0.021324385461,0.0105059905919,0.00626233329804,0.0135282499004
0.00584393776738,0.459356177486,0.00245279071913,0.348929845403,0.00589777657683,0.0306336782625,0.00039853126174,0.054708825469,0.0367477718358,0.019349578559,0.0108299295471,0.0248511571121
0.00416860353707,0.542072772938,0.0017986861377,0.324158065061,0.00414270397124,0.0212695286801,0.000293552233522,0.0376963856855,0.0255770884162,0.0136283320162,0.00780082478951,0.0173934565344
0.00634596825549,0.446174065246,0.002716103567,0.339825479283,0.00645615667403,0.0332394857343,0.000437220511454,0.0606347348326,0.0415343399642,0.0220625791535,0.0121278383436,0.0284460284345
0.00352978808415,0.571925431951,0.00144135630498,0.321902109431,0.00336740636027,0.017902350324,0.000238567971012,0.0296810987197,0.0198960869711,0.0105482881139,0.0061647723424,0.0134027434267
0.0024015336956,0.624630109076,0.000926369810795,0.310978481398,0.00208631143293,0.0118338597818,0.000158045317258,0.017058520931,0.0116388650557,0.00643134172828,0.00381636666134,0.00804019511211
0.00258298709133,0.679408799034,0.00105817154583,0.250053340251,0.00238994453415,0.0121604814892,0.000179988518686,0.0185196057475,0.012904097411,0.00732322970156,0.00429287114511,0.0091264835308
0.0027991923636,0.614751790617,0.0011348182123,0.302570197426,0.00259057537206,0.0140984690393,0.000189606040664,0.0227480111344,0.0153873083488,0.00834935186542,0.00483609349284,0.0105445860881
